congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.629,0.228,-84.33371,0.89935,795,36,,0.676,0.239
116,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.49,0.246,-94.67737,0.88786,796,41,,0.486,0.232
116,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.4,-24.51156,0.96933,787,10,,-0.553,0.224
116,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.443,0.178,-118.53171,0.86067,790,50,,0.518,0.4
116,House,20147,34,1,MO,100,,,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.078,-19.15163,0.97562,776,8,,-0.586,0.04
116,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.454,0.013,-36.04819,0.95455,775,13,,-0.453,0.003
116,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.438,0.266,-102.01617,0.88042,801,48,,0.391,0.459
116,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.464,0.314,-118.70858,0.86113,794,42,,0.398,0.303
116,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.551,0.221,-124.95063,0.85523,799,52,,0.552,0.02
116,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.438,0.14,-137.67419,0.83932,786,57,,0.391,0.132
116,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.602,0.168,-99.23444,0.8847,810,47,,0.582,0.107
116,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.431,0.085,-99.53171,0.87089,720,40,,0.435,0.095
116,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.059,-163.27594,0.81307,789,71,,0.306,-0.034
116,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.517,0.187,-104.56928,0.87833,806,46,,0.562,0.236
116,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.389,-0.097,-185.91324,0.79378,805,94,,0.382,-0.102
116,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.302,-0.213,-20.6372,0.97418,789,8,,-0.374,-0.272
116,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.382,0.197,-120.83255,0.85733,785,58,,0.399,0.238
116,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.348,0.093,-48.44482,0.94145,803,21,,-0.393,0.331
116,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.308,0.434,-47.15224,0.94338,809,18,,-0.308,0.436
116,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.256,-0.123,-27.93345,0.9656,798,7,,-0.332,0.092
116,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.304,0.356,-51.85103,0.93799,810,21,,-0.299,0.322
116,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.165,-0.168,-206.98493,0.76561,775,85,,0.2,-0.122
116,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.164,-16.66552,0.97966,811,6,,-0.423,-0.382
116,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.095,-14.32859,0.98194,786,4,,-0.422,0.111
116,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.425,0.324,-28.37532,0.96524,802,7,,-0.395,-0.011
116,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.627,-0.138,-48.84004,0.94127,807,20,,-0.463,-0.159
116,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.145,0.223,-102.88207,0.8803,807,50,,-0.171,0.456
116,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.273,0.39,-52.11874,0.93776,811,18,,-0.273,0.398
116,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.258,0.111,-39.48234,0.95231,808,13,,-0.26,0.099
116,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.188,0.242,-69.86062,0.91707,807,28,,-0.184,0.241
116,House,21980,12,2,NJ,100,,,"VAN DREW, Jefferson",V000133,1953,,-0.147,0.644,-89.13305,0.85956,589,37,,-0.147,0.643
116,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.005,-23.42683,0.97128,804,6,,-0.353,-0.183
116,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.517,-0.098,-27.95231,0.96332,748,8,,-0.51,-0.028
116,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.195,-0.176,-57.03769,0.754,202,27,,0.179,-0.181
116,House,20932,66,3,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.367,0.015,-25.94452,0.9684,808,13,,-0.31,-0.224
116,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.332,-0.233,-20.64652,0.97474,807,9,,-0.324,-0.226
116,House,21976,66,2,NM,100,,,"TORRES SMALL, Xochitl",T000484,1984,,-0.163,0.314,-99.88538,0.88358,807,42,,-0.163,0.314
116,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-23.72532,0.97078,800,9,,-0.45,-0.193
116,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.152,-17.18646,0.97853,792,6,,-0.391,0.058
116,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.347,-0.033,-18.27908,0.97747,802,7,,-0.385,-0.034
116,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.211,-32.70125,0.96019,805,14,,-0.52,-0.623
116,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.42,-0.265,-19.09737,0.97623,794,10,,-0.361,-0.405
116,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.277,0.109,-159.23311,0.81724,789,67,,0.238,0.182
116,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.377,-0.179,-60.58218,0.9268,797,26,,-0.281,-0.48
116,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.488,-0.09,-18.15413,0.97751,798,6,,-0.499,-0.124
116,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.239,0.122,-41.43138,0.94977,804,19,,-0.312,0.384
116,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.357,0.236,-61.83374,0.87498,463,22,,0.328,0.316
116,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.388,-0.128,-170.52304,0.80782,799,77,,0.417,-0.145
116,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.285,0.029,-54.88036,0.93239,784,25,,-0.273,0.232
116,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.228,0.001,-155.77201,0.82485,809,66,,0.231,-0.02
116,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.198,-0.005,-151.94067,0.82259,778,61,,0.187,0.005
116,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.618,-0.177,-30.66811,0.9628,809,12,,-0.455,-0.629
116,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.214,0.087,-54.91334,0.93374,801,22,,-0.293,0.285
116,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.334,0.111,-24.55627,0.96928,787,6,,-0.32,0.084
116,House,21904,13,22,NY,100,,,"BRINDISI, Anthony",B001308,1978,,-0.154,0.567,-136.69953,0.84418,807,45,,-0.154,0.568
116,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.219,0.201,-58.98083,0.92986,811,18,,-0.216,0.2
116,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.231,-0.973,-65.91198,0.92138,805,28,,-0.222,-0.975
116,House,21958,13,11,NY,100,,,"ROSE, Max",R000613,1986,,-0.176,0.269,-114.2671,0.86705,801,43,,-0.176,0.269
116,House,21990,13,27,NY,200,,,"JACOBS, Chris",J000020,1966,,0.337,0.024,-15.86498,0.83673,89,7,,0.327,-0.107
116,House,29134,13,15,NY,100,,,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-13.46589,0.98142,718,5,,-0.437,-0.311
116,House,29375,13,2,NY,200,,,"KING, Peter T.",K000210,1944,,0.259,-0.03,-156.98659,0.82121,797,57,,0.253,0.007
116,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.504,-18.34944,0.97701,789,7,,-0.544,-0.367
116,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.339,-16.05255,0.98004,796,6,,-0.478,-0.58
116,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.28,-21.80851,0.97337,808,9,,-0.416,-0.42
116,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.414,-0.074,-18.50531,0.97622,769,7,,-0.528,0.065
116,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.031,-16.71441,0.9795,807,6,,-0.38,-0.117
116,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.182,-21.51211,0.97353,802,8,,-0.422,0.099
116,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.628,0.129,-134.51867,0.84416,794,57,,0.562,0.061
116,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.551,0.082,-157.45692,0.81063,750,60,,0.415,0.084
116,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.58,0.116,-136.51784,0.83297,747,58,,0.481,0.111
116,House,21348,47,11,NC,200,,,"MEADOWS, Mark",M001187,1959,,0.605,-0.201,-132.76565,0.81396,645,60,,0.587,-0.209
116,House,21349,47,2,NC,200,,,"HOLDING, George E.B.",H001065,1968,,0.604,0.165,-81.25937,0.89069,702,33,,0.534,0.272
116,House,21543,47,6,NC,200,,,"WALKER, Bradley Mark",W000819,1969,,0.641,0.017,-80.78866,0.89115,701,33,,0.671,0.14
116,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.573,0.151,-115.21411,0.86603,801,48,,0.544,0.116
116,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.466,0.013,-15.19374,0.98088,787,5,,-0.429,-0.061
116,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.674,-0.153,-114.08816,0.86616,794,46,,0.659,-0.132
116,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.817,-0.056,-22.79977,0.93081,318,8,,0.858,0.058
116,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.556,-0.034,-45.22818,0.87009,325,20,,0.594,0.058
116,House,29546,47,3,NC,200,,,"JONES, Walter Beaman, Jr.",J000255,1943,,0.244,-0.362,,,,,,,
116,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.466,0.037,-134.70239,0.84232,785,63,,0.466,0.036
116,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-24.53288,0.96942,790,7,,-0.432,0.277
116,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.273,0.211,-110.69927,0.87062,799,37,,0.307,0.259
116,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.403,0.213,-19.82512,0.97032,658,9,,-0.363,0.037
116,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.719,-0.219,-93.42991,0.88925,796,38,,0.768,-0.193
116,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.518,0.262,-64.57624,0.92337,810,17,,0.511,0.337
116,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-40.29551,0.94728,744,14,,-0.552,0.306
116,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.428,0.27,-76.34643,0.90854,796,33,,0.426,0.424
116,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.3,0.268,-127.18365,0.84646,763,56,,0.304,0.271
116,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.474,0.32,-93.17498,0.88768,782,35,,0.506,0.465
116,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.551,0.183,-93.58241,0.88802,788,35,,0.517,0.244
116,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.431,0.059,-15.83946,0.97977,775,4,,-0.474,-0.095
116,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.263,0.267,-109.96543,0.87112,797,39,,0.284,0.248
116,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.696,-0.359,-171.53773,0.80657,798,82,,0.676,-0.42
116,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.414,0.446,-80.94235,0.9049,810,37,,0.418,0.477
116,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.284,0.243,-111.90328,0.86962,801,42,,0.285,0.245
116,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.569,-0.201,-116.09875,0.86662,811,44,,0.493,0.232
116,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.332,0.365,-121.00844,0.86107,809,45,,0.302,0.407
116,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.52,0.32,-109.81342,0.84862,669,46,,0.553,0.078
116,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.677,0.078,-98.38185,0.88482,804,42,,0.687,0.078
116,House,21933,53,5,OK,100,,,"HORN, Kendra",H001083,1976,,-0.169,0.519,-119.35155,0.86284,809,50,,-0.17,0.519
116,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.363,0.418,-64.85051,0.91852,763,25,,0.338,0.609
116,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.428,0.006,-60.62804,0.92485,776,19,,-0.316,-0.342
116,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.187,0.059,-121.51938,0.85792,793,52,,-0.139,0.103
116,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.394,-0.402,-18.17165,0.97782,810,6,,-0.448,-0.437
116,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.67,-27.46796,0.96625,800,11,,-0.473,-0.831
116,House,29932,72,2,OR,200,,,"WALDEN, Greg",W000791,1957,,0.333,-0.011,-131.97424,0.8481,801,54,,0.281,0.191
116,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.315,0.393,-91.84229,0.89025,790,31,,0.336,0.403
116,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.354,0.447,-137.07001,0.83978,785,63,,0.457,0.159
116,House,21170,14,12,PA,200,,,"MARINO, Thomas A.",M001179,1952,,0.352,0.477,-0.28897,0.98751,23,0,,0.0,0.0
116,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.629,-0.346,-147.19467,0.83001,790,75,,0.582,-0.304
116,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.366,-0.04,-25.71623,0.96761,781,6,,-0.305,-0.02
116,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.398,0.128,-35.86397,0.95632,803,15,,-0.392,-0.186
116,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.458,-0.082,-12.64922,0.98423,796,1,,-0.502,-0.076
116,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.171,-0.186,-176.59407,0.80236,802,73,,0.146,-0.124
116,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.424,0.255,-78.63998,0.90207,763,36,,0.441,0.197
116,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.125,0.193,-118.4432,0.86334,806,62,,-0.14,0.297
116,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.484,0.021,-15.40065,0.98112,808,5,,-0.534,0.121
116,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.378,0.666,-66.38099,0.92075,804,27,,-0.365,0.641
116,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.519,0.084,-12.88804,0.98418,808,5,,-0.514,0.075
116,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.308,0.532,-43.91151,0.94717,809,14,,-0.312,0.549
116,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.536,0.178,-78.56103,0.90289,769,31,,0.535,0.174
116,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.556,0.399,-92.64734,0.88746,776,39,,0.559,0.414
116,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.362,0.325,-96.13158,0.88278,771,37,,0.358,0.386
116,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.508,0.094,-74.506,0.88431,606,33,,0.507,0.097
116,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.331,0.111,-37.44323,0.95313,780,14,,-0.46,-0.347
116,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.375,0.109,-33.54679,0.95928,807,8,,-0.292,0.018
116,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.39,-0.276,-23.44784,0.97119,802,8,,-0.428,-0.136
116,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.538,0.109,-114.12422,0.86324,776,52,,0.497,0.13
116,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.734,-0.18,-106.64433,0.87312,786,37,,0.714,-0.132
116,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.599,-0.278,-163.4545,0.81352,792,84,,0.63,-0.319
116,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.794,-0.206,-86.10993,0.8956,781,42,,0.822,-0.184
116,House,21913,48,1,SC,100,,,"CUNNINGHAM, Joe",C001122,1982,,-0.131,0.49,-142.08536,0.83727,800,53,,-0.131,0.49
116,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.598,0.159,-83.58933,0.88559,688,32,,0.599,0.145
116,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.464,0.254,-26.60328,0.96421,730,9,,-0.386,0.083
116,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976,,0.474,0.105,-107.73716,0.87546,810,35,,0.474,0.111
116,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.163,-0.032,-91.9035,0.89135,799,23,,-0.264,0.252
116,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.4,-0.35,-26.37118,0.96737,795,10,,-0.406,-0.253
116,House,20947,54,1,TN,200,,,"ROE, David P. (Phil)",R000582,1945,,0.486,0.024,-95.09914,0.88577,784,39,,0.459,0.127
116,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.455,0.31,-95.74907,0.88864,811,44,,0.411,0.42
116,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.582,-0.086,-98.99269,0.88023,776,40,,0.562,0.005
116,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.529,0.316,-68.39145,0.91707,790,24,,0.512,0.627
116,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964,,0.676,-0.292,-142.12998,0.83704,799,58,,0.678,-0.311
116,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964,,0.689,0.004,-84.05231,0.88806,708,38,,0.704,0.041
116,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965,,0.673,0.021,-111.11117,0.86849,788,47,,0.673,0.048
116,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950,,0.575,-0.206,-153.60498,0.8233,790,75,,0.611,-0.111
116,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941,,0.471,0.603,-134.67484,0.83069,726,60,,0.514,0.649
116,House,20527,49,1,TX,200,,,"GOHMERT, Louie",G000552,1953,,0.626,-0.336,-141.4544,0.82515,736,67,,0.709,-0.435
116,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947,,-0.439,0.31,-30.55948,0.96284,807,16,,-0.42,-0.053
116,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962,,0.431,0.089,-152.70676,0.82662,802,65,,0.323,0.263
116,House,20531,49,11,TX,200,,,"CONAWAY, K. Michael",C001062,1948,,0.593,0.367,-81.86616,0.90319,804,36,,0.612,0.494
116,House,20532,49,24,TX,200,,,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-117.73578,0.83197,640,45,,0.593,0.028
116,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955,,-0.228,0.622,-141.81805,0.83902,808,67,,-0.359,0.9
116,House,20948,49,22,TX,200,,,"OLSON, Pete",O000168,1962,,0.548,0.308,-97.94453,0.88099,773,41,,0.587,0.301
116,House,21182,49,17,TX,200,,,"FLORES, Bill",F000461,1954,,0.572,0.293,-108.65018,0.87044,783,40,,0.519,0.198
116,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953,,0.712,0.024,-104.66003,0.87291,770,45,,0.728,-0.032
116,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974,,-0.4,-0.024,-34.33093,0.95705,782,14,,-0.618,-0.155
116,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949,,0.586,0.111,-107.52358,0.87275,790,44,,0.565,0.095
116,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971,,-0.402,0.285,-31.57807,0.96139,802,10,,-0.339,0.09
116,House,21366,49,34,TX,100,,,"VELA, Filemon",V000132,1963,,-0.313,0.412,-91.96329,0.89192,804,36,,-0.447,0.492
116,House,21549,49,4,TX,200,,,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-74.52081,0.88536,612,34,,0.654,0.116
116,House,21550,49,23,TX,200,,,"HURD, William Ballard",H001073,1977,,0.287,0.228,-175.54897,0.80231,797,77,,0.219,0.277
116,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.702,0.094,-111.90116,0.86523,773,51,,0.708,0.03
116,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.635,-0.061,-126.00081,0.85309,793,67,,0.655,-0.097
116,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.384,0.67,-81.24485,0.90035,774,36,,-0.533,0.846
116,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.659,-0.251,-141.44645,0.83813,801,57,,0.656,-0.272
116,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983,,-0.437,0.595,-40.04652,0.95075,793,17,,-0.448,0.613
116,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984,,0.396,0.364,-87.25649,0.89654,799,36,,0.397,0.364
116,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969,,-0.397,-0.286,-24.43228,0.97,802,9,,-0.387,-0.226
116,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975,,-0.441,0.817,-71.97214,0.91478,808,34,,-0.445,0.84
116,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950,,-0.747,0.532,-46.92592,0.94378,811,14,,-0.726,0.555
116,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982,,0.724,-0.039,-88.81251,0.89417,794,30,,0.724,0.007
116,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972,,0.8,-0.6,-139.01887,0.8392,793,54,,0.919,-0.395
116,House,21973,49,3,TX,200,,,"TAYLOR, Nicholas",T000479,1972,,0.546,-0.119,-143.927,0.83665,807,70,,0.551,-0.114
116,House,21984,49,6,TX,200,,,"WRIGHT, Ron",W000827,1953,,0.711,-0.09,-67.09875,0.89632,613,24,,0.709,-0.095
116,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.314,-40.77547,0.94932,784,13,,-0.41,-0.443
116,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-106.92728,0.87159,778,48,,0.502,0.319
116,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.128,-21.60613,0.97325,797,10,,-0.558,-0.065
116,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.22,-112.25347,0.86402,768,49,,0.579,0.307
116,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.396,0.243,-109.08492,0.86067,727,51,,0.421,0.396
116,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-22.54362,0.9719,791,9,,-0.405,0.011
116,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-137.88969,0.83287,754,63,,0.573,0.028
116,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.527,0.152,-91.29141,0.89074,789,41,,0.535,0.266
116,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.536,0.011,-100.62845,0.8746,751,39,,0.54,0.052
116,House,21943,67,4,UT,100,,,"McADAMS, Ben",M001209,1974,,-0.069,0.294,-222.21133,0.75982,809,87,,-0.069,0.294
116,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.41,-0.352,-23.02371,0.97117,787,10,,-0.53,-0.324
116,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.446,-0.016,-133.95633,0.8467,805,58,,0.528,0.142
116,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.306,-0.014,-51.44943,0.93801,804,25,,-0.246,-0.077
116,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.549,-0.434,-179.79099,0.79414,780,77,,0.563,-0.363
116,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.385,-0.04,-18.78374,0.97659,793,7,,-0.345,-0.198
116,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,,-0.374,-0.076,-38.89443,0.94417,677,15,,-0.301,-0.033
